"","District","STATE","REMARKS","State_LGD","DISTRICT_L","Shape_Leng","Shape_Area","PM25pc"
"1","East","Sikkim",NA,11,"225",146187.576225,905270519.667,43.0305692048597
"2","North","Sikkim",NA,11,"226",328955.137372,4082362223.96,36.2442346359043
"3","South","Sikkim",NA,11,"227",160104.587712,706652227.486,45.0158183991824
"4","West","Sikkim",NA,11,"228",184178.684242,1159130197.08,41.4004367573082
