"","District","STATE","REMARKS","State_LGD","DISTRICT_L","Shape_Leng","Shape_Area","PM25pc"
"1","Leh","Ladakh",NA,37,"9",3197189.87153,153926719386,6.27125328337961
"2","Kargil","Ladakh",NA,37,"6",899717.097771,14084689859,14.0037526011986
