"","District","STATE","REMARKS","State_LGD","DISTRICT_L","Shape_Leng","Shape_Area","PM25pc"
"1","Nicobar","Andaman & Nicobar",NA,35,"603",956102.108796,1851896396.02,15.4257579252128
"2","North & Middle Andaman","Andaman & Nicobar",NA,35,"632",3083245.68362,3438875022.59,25.9791045423606
"3","South Andaman","Andaman & Nicobar",NA,35,"602",1785415.55064,2546504280.91,26.6765608849888
